guid,sector
041f1ab1-ce0e-4741-aaee-f9ce21747793,HS2I
dc7ac8f2-1eca-467c-b9b4-31496aa89689,HS2I
5aaefb5b-c9dc-4e0e-83e6-ab5dee9f9338,HS3I
86cd8522-7b2f-4c91-b317-4775ba396416,HS3I
d114c554-d3cc-44d0-a1a0-de9ac26bfbff,HS2I
17c01299-6375-4920-aec5-22bb597b3603,HS2I
a74461f5-a7d5-4b9b-99b3-c4f45da4d949,HS3I
9fcc7650-fbe3-489e-9b24-affad2858779,HS2I
8c26ac7d-cb5f-42e7-ba0f-981f756c449d,HS2I
2f4c3d99-7d14-4afe-9498-cb589b6ba19e,HS2I
042f1891-f413-474b-8fbe-dc684289e16c,HS2I
a10fe4ec-65e7-455f-8c6a-8f5e6d75acf8,HS2I
5912575c-b30b-4063-a2b3-65966ee21fae,HS2I
875c584f-3cc8-41f7-8ef7-c18e5d7f8502,HS2I
06492f86-0342-4581-9a1e-33f27d4e465d,HS2I
7c0bad0f-2dce-424a-bf91-a36737fec025,HS2I
8e4e6669-0b8c-4f6d-9265-726b25773b94,HS2I
a15e1057-4b07-45c7-a695-93bac986acea,HS3I
24c1de86-c512-4de9-ade8-c8413dc377da,HS2I
a8ded7da-c00e-41e8-b1db-e730ac13e839,HS3I
8b33b44b-6143-4660-934d-16d848dc4088,HS3I
b2a87f75-2ace-479b-81fd-53181815d74b,HS3I
d74a912f-87d3-4cfe-b84b-727e75cf3dd0,HS2I
7056d270-d1d2-4578-8d31-bc5e17d29351,HS2I
040d0908-5bd8-4d54-9b33-35633f9e9ecb,HS2I
daca3c82-ca45-4119-920d-bde484a9720b,HS2I
24f766cc-7911-44bf-9a5d-0b9edd62f9ce,HS2I
23c01e0f-0bdb-491c-aefe-75ec76837fa7,HS3I
1f8d532b-d908-478a-9afd-538b503521a0,HS3I
ee16d4d3-0dc6-4c27-82b6-1f0befb861a4,HS2I
5e2a4ccc-48ae-46c4-8392-01cc6c5b67a6,HS3I
c31c9745-8a22-4e1b-9c93-7726474264d6,HS2I
6f229ec2-d3bf-475b-859c-9b1c1ee8676c,HS3I
dfffeff4-5de4-420a-bd61-6df2a01151a5,HS2I
2ecfebf5-3187-421c-bcdb-52384c30c961,HS2I
3793c335-9c4f-4697-8f97-d2152a3a4beb,HS2I
2a7010d1-9b4a-45d4-bdd1-5a555c3869e6,HS2I
ef6c7fcd-e67c-4f2d-b719-a49ec8401c92,HS2I
f736bd89-adf8-4095-83a8-f2bf903877ec,HS2I
f91f2c7d-82a3-4d0f-b871-61bcc5df1833,HS2I
b9c8b37e-b89d-4e1b-8fda-95d27e1bd3c0,HS2I
26359f35-a76f-4ede-98dc-0e69ce8a58d5,HS2I
3c7e2d8c-8850-4244-813d-8ab4ec1f16ba,HS2I
a1c8299e-5d84-4de8-be7e-e29683d703cd,HS2I
64828725-ad19-46e5-9820-91df5f9b9228,HS3I
d8632e4e-cc57-4c8b-beb9-6ea73c2377c7,HS3I
b23612ad-2d03-4231-838a-4418a09ef5c9,HS2I
