DUMMY,AG_MI_R1,UTIL_R1,CONS_R1,MANU_R1,COMMER_R1,EDU_R1,HEALTH_R1,ART_ACC_R1,RELIG_R1,AG_MI_R2,UTIL_R2,CONS_R2,MANU_R2,COMMER_R2,EDU_R2,HEALTH_R2,ART_ACC_R2,RELIG_R2,AG_MI_R3,UTIL_R3,CONS_R3,MANU_R3,COMMER_R3,EDU_R3,HEALTH_R3,ART_ACC_R3,RELIG_R3,AG_MI_R4,UTIL_R4,CONS_R4,MANU_R4,COMMER_R4,EDU_R4,HEALTH_R4,ART_ACC_R4,RELIG_R4,AG_MI_R5,UTIL_R5,CONS_R5,MANU_R5,COMMER_R5,EDU_R5,HEALTH_R5,ART_ACC_R5,RELIG_R5,AG_MI_R6,UTIL_R6,CONS_R6,MANU_R6,COMMER_R6,EDU_R6,HEALTH_R6,ART_ACC_R6,RELIG_R6,AG_MI_R7,UTIL_R7,CONS_R7,MANU_R7,COMMER_R7,EDU_R7,HEALTH_R7,ART_ACC_R7,RELIG_R7,L1W_R1,L2W_R1,L3W_R1,L4W_R1,L1W_R2,L2W_R2,L3W_R2,L4W_R2,L1W_R3,L2W_R3,L3W_R3,L4W_R3,L1W_R4,L2W_R4,L3W_R4,L4W_R4,L1W_R5,L2W_R5,L3W_R5,L4W_R5,L1W_R6,L2W_R6,L3W_R6,L4W_R6,L1W_R7,L2W_R7,L3W_R7,L4W_R7,KAP,INVES,HS1_R1,HS2_R1,HS1_R2,HS2_R2,HS1_R3,HS2_R3,HS1_R4,HS2_R4,HS1_R5,HS2_R5,HS1_R6,HS2_R6,HS1_R7,HS2_R7,HH1_R1,HH2_R1,HH3_R1,HH4_R1,HH1_R2,HH2_R2,HH3_R2,HH4_R2,HH1_R3,HH2_R3,HH3_R3,HH4_R3,HH1_R4,HH2_R4,HH3_R4,HH4_R4,HH1_R5,HH2_R5,HH3_R5,HH4_R5,HH1_R6,HH2_R6,HH3_R6,HH4_R6,HH1_R7,HH2_R7,HH3_R7,HH4_R7,USSOC1_R1,USSOC2_R1,USSOC3_R1,USSOC4_R1,USSOC1_R2,USSOC2_R2,USSOC3_R2,USSOC4_R2,USSOC1_R3,USSOC2_R3,USSOC3_R3,USSOC4_R3,USSOC1_R4,USSOC2_R4,USSOC3_R4,USSOC4_R4,USSOC1_R5,USSOC2_R5,USSOC3_R5,USSOC4_R5,USSOC1_R6,USSOC2_R6,USSOC3_R6,USSOC4_R6,USSOC1_R7,USSOC2_R7,USSOC3_R7,USSOC4_R7,PROTAX,UTSTX,COUNTYSTX,UTITX,USPIT,OTX,CYGF,COUNTY,STATE,FED,OUT1,OUT2,OUT3,OUT4,ROW
HH2_R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.232798235,26.29719772,24.90123226,0,4.424257971,40.19498273,39.15994346,0,11.65453243,101.4919802,89.60400616,0,3.479169873,30.18463919,27.07619758,0,3.347553352,36.07580503,35.50200111,0,2.172849652,20.92516691,19.64644799,0,0.998177781,9.124658629,8.766522392,0,8.172654337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.433922842,6.65243759,0,0,6.830637892,10.24851942,0,0,16.57420638,24.8525027,0,0,4.876393313,7.317681349,0,0,5.98256949,8.961963093,0,0,3.392273609,5.089742345,0,0,1.548646648,2.328353157,0,0,0,0,0,0,0,0,0,0,0,0,5.365476188,32.86690968,83.73579177,70.33280454,751.2033507
HH3_R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.804082746,38.40383214,88.18953268,0,5.206414238,58.70485843,139.356573,0,13.70282622,148.2654307,318.2077131,0,4.090819775,44.08614111,95.9571583,0,3.935567346,52.72423326,125.8868954,0,2.556641031,30.57499727,69.68710669,0,1.176423814,13.33036382,31.16357315,0,18.41984598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.496574778,6.356066658,0,0,5.386949127,9.792777118,0,0,13.05964502,23.75313024,0,0,3.842525639,6.992494521,0,0,4.713580486,8.569193227,0,0,2.674941482,4.865593663,0,0,1.223183403,2.225444528,0,0,0,0,0,0,0,0,0,0,0,0,9.98212985,61.10770768,155.6990677,130.7669181,3166.719116
HH4_R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394102097,31.50701991,95.40809214,46.80626596,4.645172336,48.16998237,150.8404274,79.49470266,12.22494336,121.6366006,344.3106895,128.3679907,3.65016877,36.16461488,103.819776,50.23499434,3.507451894,43.25054496,136.1996637,61.55004731,2.285034825,25.10503995,75.46547375,33.32206214,1.051651591,10.92007663,33.76525076,12.19603048,23.06921848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682022027,6.064379567,0,0,2.591313142,9.344874656,0,0,6.281769391,22.66263419,0,0,1.848558861,6.670817524,0,0,2.264900947,8.17497466,0,0,1.288995098,4.646174267,0,0,0.589540394,2.120145297,0,0,0,0,0,0,0,0,0,0,0,0,10.13189436,62.02217162,158.0535709,132.6771918,3994.707888
HH1_R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095522063,2.30720697,0,0,4.006311874,9.427237223,0,0,4.064177882,9.175285082,0,0,4.018474087,9.008794544,0,0,2.202473469,6.164213184,0,0,0.820723102,2.064134837,0,0,0.267369049,0.639463947,0,0,1.062748133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.483380014,2.127259668,0,0,10.2229938,8.760650031,0,0,9.55263355,8.188806034,0,0,9.308866187,7.960068436,0,0,6.505541509,5.581197409,0,0,2.117728969,1.82990079,0,0,0.685595709,0.594717757,0,0,0,0,0,0,0,0,0,0,0,0,1.106955039,6.777791521,17.26635649,14.58754464,752.8345217
HH2_R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189615982,8.658228305,13.9334985,0,4.352610068,35.37060023,58.73991519,0,4.414202772,34.4201337,51.71956206,0,4.360471882,33.83475422,51.60534999,0,2.393320116,23.09053627,38.58397783,0,0.897481378,7.714703952,12.19235449,0,0.291135186,2.361097651,3.789400002,0,5.750095754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492319479,4.708152751,0,0,6.146332767,19.38571777,0,0,5.74163596,18.11761932,0,0,5.589874657,17.6319646,0,0,3.912069141,12.33023385,0,0,1.281539891,4.033632299,0,0,0.413127991,1.295079267,0,0,0,0,0,0,0,0,0,0,0,0,3.353422618,20.52164655,52.28204446,43.93629518,626.410643
HH3_R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324035867,9.30325391,24.84527443,0,4.848174726,38.02893345,104.9050098,0,4.913312336,36.9830625,92.25213421,0,4.853737932,36.3717136,92.02584944,0,2.661537025,24.83369492,68.87032602,0,0.997857585,8.282341032,21.95779481,0,0.320842858,2.533261021,6.900101496,0,8.340538135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620452522,3.833356289,0,0,6.679225625,15.79342791,0,0,6.23504067,14.750755,0,0,6.070527723,14.36230823,0,0,4.244434018,10.04850462,0,0,1.390134397,3.281352983,0,0,0.444184955,1.052895194,0,0,0,0,0,0,0,0,0,0,0,0,4.395262654,26.9228941,68.58245093,57.65553359,1646.638095
HH4_R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217928103,10.7173485,42.4719894,93.78915933,8.108154284,43.73942701,179.3203863,424.4900504,8.2255849,42.54461798,157.6987274,264.3784753,8.122447623,41.85982982,157.3630951,341.8388142,4.456527112,28.54738073,117.7670721,239.4762345,1.665064136,9.520821934,37.50160219,74.52323256,0.540679632,2.926777296,11.82066568,19.14645645,30.12127834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875918417,5.506583094,0,0,7.719688518,22.65092166,0,0,7.213759005,21.15955541,0,0,7.020482562,20.61144644,0,0,4.911495493,14.40379374,0,0,1.603057557,4.703539726,0,0,0.517298715,1.516859695,0,0,0,0,0,0,0,0,0,0,0,0,8.875174811,54.30302016,138.4327113,116.1793734,3189.049741
HH1_R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666806574,0.793877667,0,0,4.59143641,2.436805444,0,0,6.293966066,3.203660992,0,0,4.202626746,2.148649273,0,0,8.381778423,5.305265445,0,0,2.621590342,1.470696071,0,0,0.760516405,0.418111042,0,0,1.075034008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581154893,1.70301124,0,0,1.802048842,5.268691025,0,0,2.275408876,6.652387657,0,0,1.497411197,4.417185404,0,0,3.807970571,11.17601126,0,0,1.040454728,3.033488772,0,0,0.299950913,0.904724721,0,0,0,0,0,0,0,0,0,0,0,0,1.445553051,8.848783375,22.57908156,18.92907579,792.6949529
HH2_R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934218201,6.946429586,7.946011193,0,2.579324485,21.36512248,25.09222184,0,3.532658606,28.06407029,29.88601653,0,2.361100159,18.6647726,20.09950863,0,4.709269969,46.30738838,54.76435563,0,1.476120688,12.92664441,14.67705232,0,0.427790478,3.566241243,4.072191047,0,4.630706532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369719331,3.310774921,0,0,4.256969431,10.26340226,0,0,5.370482268,12.94749478,0,0,3.53762043,8.525245422,0,0,8.996789561,21.67375154,0,0,2.463523976,5.92392227,0,0,0.709494905,1.714508441,0,0,0,0,0,0,0,0,0,0,0,0,2.891106101,17.69756675,45.09779124,37.85815158,614.6560307
HH3_R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485339729,11.56084352,31.33638217,0,4.095871752,35.56751381,99.73727536,0,5.613362115,46.7478212,118.4631975,0,3.74882198,31.09069611,79.89969961,0,7.473967344,77.15371747,217.5164342,0,2.33817517,21.54440736,58.01480524,0,0.677334923,5.927338894,16.4018806,0,12.38517783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471928339,3.955890745,0,0,4.568972129,12.26665692,0,0,5.76782779,15.48400154,0,0,3.796376259,10.19533216,0,0,9.650788069,25.92551574,0,0,2.637482454,7.088345004,0,0,0.759275252,2.04585766,0,0,0,0,0,0,0,0,0,0,0,0,6.439873726,39.42953321,100.4588014,84.39936544,2208.049514
